channel_group_name,state,testing_point,opps,bids,win_rate,sold,binds,quotes,click_to_quote,channel_quote,click_to_channel_quote,q2b,channel_binds,channel_q2b,cpc,avg_bid,win_rate_uplift_state,cpc_uplift_state,win_rate_uplift_channel,cpc_uplift_channel,performance,roe,combined_ratio,win_rate_uplift,cpc_uplift,additional_clicks,expected_bind_change,additional_budget_needed,current_cpb,expected_cpb,cpb_uplift,stat_sig,stat_sig_channel_group,stat_sig_source,recommended_testing_point,segment
Group 10 SCH,OR,30,917,917,0.0054525627044711015,5,0,0,0,0,0,0.05909617612977984,6,0.060943846702427834,2.8999999999999995,1.6942748091603053,0.8584850264239576,0.7952380952380949,1.0823121907332431,0.14487787886904901,,0,0,1.0823121907332431,0.14487787886904901,22.30801724835949,0.41749542482949875,92.95070883315157,,335.4544756756244,,low,high,channel only,0,SCH
Group 10 SCR,OR,-20,9,9,0,0,0,0,0,0,0,0.03535353535353535,1,0.08274938169826876,,0.7222222222222222,,,-0.4409742282639479,,,0,0,-0.4409742282639479,,0,0,,,,,low,low,channel only,0,SCR
Group 10 SCR,OR,-15,94,94,0,0,0,0,0,0,0,0.03535353535353535,1,0.08274938169826876,,0.6509574468085106,,,-1,,,0,0,-1,,0,0,,,,,low,low,channel only,0,SCR
Group 10 SCR,OR,-10,129,129,0,0,0,0,0,0,0,0.03535353535353535,1,0.08274938169826876,,0.7286046511627907,,,-0.30564232446883355,,,0,0,-0.30564232446883355,,0,0,,,,,low,low,channel only,0,SCR
Group 10 SCR,OR,-5,82,82,0,0,0,0,0,0,0,0.03535353535353535,1,0.08274938169826876,,0.6862195121951222,,,-1,,,0,0,-1,,0,0,,,,,low,low,channel only,0,SCR
Group 10 SCR,OR,0,434,434,0,0,0,0,0,0,0,0.03535353535353535,1,0.08274938169826876,,0.7858525345622115,,,,,,0,0,,,0,0,,,,,baseline,baseline,baseline,0,SCR
Group 10 SCR,OR,5,92,92,0,0,0,0,0,0,0,0.03535353535353535,1,0.08274938169826876,,0.7831521739130433,,,-1,,,0,0,-1,,0,0,,,,,low,low,channel only,0,SCR
Group 10 SCR,OR,10,103,103,0,0,0,0,0,0,0,0.03535353535353535,1,0.08274938169826876,,0.7887378640776698,,,-0.7726422483298778,,,0,0,-0.7726422483298778,,0,0,,,,,low,low,channel only,0,SCR
Group 10 SCR,OR,20,7,7,0,0,0,0,0,0,0,0.03535353535353535,1,0.08274938169826876,,1.0571428571428572,,,0.6862463693832224,,,0,0,0.6862463693832224,,0,0,,,,,low,low,channel only,0,SCR
Group 10 SCR,OR,30,14,14,0,0,0,0,0,0,0,0.03535353535353535,1,0.08274938169826876,,0.8507142857142856,,,-0.15831485587583144,,,0,0,-0.15831485587583144,,0,0,,,,,low,low,channel only,0,SCR
